date	label	depth	Chl-Flu	temperature	salinity	sigmaT	Chl-a	EC	DO	voltage	density	turbidity	DO_mgL	EC25	ORP	pH	PAR
2025-03-10	2025-03-O-s4	15.000	1.44	8.376	33.552	26.081	1.44	35.206	106.31	8.20	1026.150	0.64	10.044	55506.606			
2025-03-10	2025-03-O-s4	15.500	1.19	8.383	33.561	26.086	1.19	35.221	106.14	8.19	1026.158	0.66	10.026	55516.450			
2025-03-10	2025-03-O-s4	16.000	1.04	8.384	33.564	26.089	1.04	35.225	106.33	8.19	1026.162	0.66	10.043	55521.109			
2025-03-10	2025-03-O-s4	16.500	1.14	8.384	33.567	26.091	1.14	35.228	106.23	8.20	1026.167	0.63	10.033	55526.083			
2025-03-10	2025-03-O-s4	17.000	1.71	8.385	33.573	26.096	1.71	35.235	106.04	8.19	1026.174	0.67	10.015	55534.671			
2025-03-10	2025-03-O-s4	17.500	1.09	8.382	33.576	26.099	1.09	35.235	106.30	8.19	1026.179	0.62	10.039	55541.248			
2025-03-10	2025-03-O-s4	18.000	0.92	8.382	33.580	26.101	0.92	35.239	106.22	8.18	1026.184	0.60	10.032	55546.543			
2025-03-10	2025-03-O-s4	18.500	0.75	8.405	33.603	26.116	0.75	35.282	105.93	8.19	1026.201	0.68	9.996	55569.917			
2025-03-10	2025-03-O-s4	19.000	0.91	8.439	33.607	26.114	0.91	35.317	105.23	8.19	1026.201	0.75	9.924	55559.488			
2025-03-10	2025-03-O-s4	19.500	0.85	8.456	33.613	26.116	0.85	35.338	104.25	8.18	1026.206	0.78	9.826	55560.234			
2025-03-10	2025-03-O-s4	20.000	0.96	8.458	33.613	26.116	0.96	35.340	103.53	8.20	1026.208	0.78	9.758	55559.900			
2025-03-10	2025-03-O-s4	20.500	0.82	8.459	33.618	26.120	0.82	35.346	103.24	8.19	1026.214	0.75	9.731	55566.306			
2025-03-10	2025-03-O-s4	21.000	0.83	8.460	33.622	26.123	0.83	35.351	103.10	8.19	1026.219	0.74	9.718	55572.604			
2025-03-10	2025-03-O-s4	21.500	0.71	8.459	33.626	26.126	0.71	35.354	102.90	8.19	1026.225	0.68	9.698	55580.047			
2025-03-10	2025-03-O-s4	22.000	1.01	8.458	33.628	26.128	1.01	35.355	102.93	8.19	1026.228	0.78	9.701	55582.418			
2025-03-10	2025-03-O-s4	22.500	1.07	8.455	33.631	26.131	1.07	35.356	102.97	8.18	1026.234	0.88	9.706	55590.015			
2025-03-10	2025-03-O-s4	23.000	0.93	8.455	33.631	26.130	0.93	35.355	103.01	8.18	1026.236	0.68	9.710	55589.293			
2025-03-10	2025-03-O-s4	23.500	0.84	8.454	33.632	26.131	0.84	35.356	103.04	8.19	1026.239	0.68	9.713	55591.806			
2025-03-10	2025-03-O-s4	24.000	0.84	8.453	33.631	26.131	0.84	35.354	103.08	8.20	1026.241	0.78	9.716	55591.977			
2025-03-10	2025-03-O-s4	24.500	1.04	8.453	33.632	26.132	1.04	35.356	103.02	8.19	1026.245	0.70	9.711	55594.261			
2025-03-10	2025-03-O-s4	25.000	1.00	8.453	33.633	26.133	1.00	35.357	103.10	8.19	1026.247	0.72	9.719	55595.554			
2025-03-10	2025-03-O-s4	25.500	0.74	8.451	33.635	26.134	0.74	35.357	103.09	8.19	1026.251	0.67	9.718	55599.572			
2025-03-10	2025-03-O-s4	26.000	1.14	8.451	33.635	26.135	1.14	35.357	103.08	8.19	1026.254	0.68	9.717	55600.292			
2025-03-10	2025-03-O-s4	26.500	0.86	8.451	33.638	26.137	0.86	35.360	103.00	8.18	1026.259	0.78	9.709	55605.436			
2025-03-10	2025-03-O-s4	27.000	0.69	8.450	33.640	26.139	0.69	35.362	103.10	8.19	1026.263	0.71	9.718	55608.745			
2025-03-10	2025-03-O-s4	27.500	0.92	8.451	33.641	26.139	0.92	35.364	103.02	8.19	1026.265	0.72	9.710	55609.534			
2025-03-10	2025-03-O-s4	28.000	0.79	8.452	33.643	26.141	0.79	35.367	102.99	8.16	1026.269	0.79	9.708	55613.368			
2025-03-10	2025-03-O-s4	28.500	0.75	8.454	33.653	26.148	0.75	35.378	102.87	8.19	1026.279	0.80	9.695	55626.958			
2025-03-10	2025-03-O-s4	29.000	1.02	8.458	33.657	26.150	1.02	35.386	102.60	8.17	1026.284	0.84	9.668	55630.889			
2025-03-10	2025-03-O-s4	29.500	1.17	8.462	33.666	26.157	1.17	35.398	102.41	8.18	1026.292	0.87	9.649	55642.124			
2025-03-10	2025-03-O-s4	30.000	0.79	8.480	33.675	26.161	0.79	35.423	102.40	8.18	1026.299	1.00	9.643	55646.816			
2025-03-10	2025-03-O-s4	30.500	1.04	8.482	33.675	26.161	1.04	35.425	101.86	8.19	1026.301	1.07	9.592	55647.427			
2025-03-10	2025-03-O-s4	31.000	1.37	8.507	33.731	26.201	1.37	35.501	101.64	8.19	1026.343	1.71	9.562	55717.697			
2025-03-10	2025-03-O-s4	31.500	1.00	8.532	33.721	26.189	1.00	35.514	100.99	8.16	1026.334	1.80	9.497	55690.178			
2025-03-10	2025-03-O-s4	32.000	1.16	8.534	33.723	26.191	1.16	35.518	100.25	8.19	1026.337	1.86	9.427	55693.119			
2025-03-10	2025-03-O-s4	32.500	1.16	8.539	33.731	26.196	1.16	35.531	99.61	8.19	1026.345	2.02	9.365	55702.799			
2025-03-10	2025-03-O-s4	33.000	1.24	8.544	33.743	26.205	1.24	35.546	99.06	8.18	1026.356	2.09	9.312	55718.064			
2025-03-10	2025-03-O-s4	33.500	1.43	8.538	33.742	26.205	1.43	35.540	98.49	8.19	1026.358	1.90	9.260	55720.208			
2025-03-10	2025-03-O-s4	34.000	1.29	8.515	33.752	26.216	1.29	35.530	97.86	8.19	1026.372	2.12	9.204	55747.225			
2025-03-10	2025-03-O-s4	34.500	1.25	8.507	33.752	26.218	1.25	35.522	97.59	8.19	1026.376	1.74	9.181	55751.449			
2025-03-10	2025-03-O-s4	35.000	1.37	8.497	33.747	26.216	1.37	35.509	97.46	8.19	1026.376	1.93	9.171	55750.238			
2025-03-10	2025-03-O-s4	35.500	1.21	8.497	33.748	26.216	1.21	35.509	97.34	8.18	1026.378	1.86	9.160	55750.690			
2025-03-10	2025-03-O-s4	36.000	1.17	8.494	33.749	26.217	1.17	35.508	97.44	8.16	1026.382	2.00	9.169	55753.827			
2025-03-10	2025-03-O-s4	36.500	1.29	8.494	33.749	26.217	1.29	35.509	97.19	8.17	1026.385	2.25	9.145	55755.347			
2025-03-10	2025-03-O-s4	37.000	1.37	8.495	33.749	26.217	1.37	35.509	97.13	8.17	1026.387	2.36	9.140	55754.901			
2025-03-10	2025-03-O-s4	37.500	1.22	8.495	33.750	26.218	1.22	35.511	97.16	8.19	1026.390	2.56	9.143	55756.841			
2025-03-10	2025-03-O-s8	0.000	0.20	7.902	32.031	24.957	0.20	33.350	106.04	8.30	1024.957	0.40	10.209	53458.199			
2025-03-10	2025-03-O-s8	0.500	0.22	7.874	32.064	24.987	0.22	33.357	104.84	8.23	1024.989	0.39	10.103	53523.006			
2025-03-10	2025-03-O-s8	1.000	0.20	7.872	32.098	25.013	0.20	33.387	105.02	8.23	1025.018	0.43	10.125	53575.301			
2025-03-10	2025-03-O-s8	1.500	0.24	7.885	32.332	25.196	0.24	33.618	105.26	8.24	1025.203	0.42	10.126	53921.843			
2025-03-10	2025-03-O-s8	2.000	0.26	8.012	32.847	25.581	0.26	34.212	105.23	8.22	1025.591	0.35	10.061	54629.484			
2025-03-10	2025-03-O-s8	2.500	0.35	8.090	33.136	25.797	0.35	34.553	105.25	8.25	1025.808	0.36	10.029	55021.936			
2025-03-10	2025-03-O-s8	3.000	0.29	8.168	33.257	25.880	0.29	34.737	105.42	8.21	1025.894	0.35	10.019	55163.855			
2025-03-10	2025-03-O-s8	3.500	0.33	8.208	33.289	25.900	0.33	34.803	105.47	8.23	1025.916	0.32	10.013	55192.394			
2025-03-10	2025-03-O-s8	4.000	0.42	8.276	33.397	25.974	0.42	34.966	105.52	8.23	1025.992	0.28	9.992	55318.275			
2025-03-10	2025-03-O-s8	4.500	0.49	8.378	33.437	25.990	0.49	35.094	105.91	8.23	1026.011	0.37	10.005	55326.946			
2025-03-10	2025-03-O-s8	5.000	0.64	8.429	33.454	25.996	0.64	35.157	107.24	8.23	1026.019	0.43	10.119	55326.548			
2025-03-10	2025-03-O-s8	5.500	0.55	8.439	33.479	26.014	0.55	35.190	108.60	8.23	1026.039	0.46	10.244	55360.215			
2025-03-10	2025-03-O-s8	6.000	0.55	8.426	33.520	26.048	0.55	35.217	109.67	8.23	1026.076	0.44	10.345	55427.251			
2025-03-10	2025-03-O-s8	6.500	1.11	8.416	33.554	26.076	1.11	35.241	110.19	8.24	1026.106	0.47	10.394	55483.760			
2025-03-10	2025-03-O-s8	7.000	0.99	8.399	33.579	26.099	0.99	35.249	110.36	8.21	1026.131	0.46	10.414	55529.962			
2025-03-10	2025-03-O-s8	7.500	1.09	8.378	33.589	26.110	1.09	35.240	110.27	8.22	1026.144	0.52	10.409	55555.957			
2025-03-10	2025-03-O-s8	8.000	1.34	8.377	33.614	26.129	1.34	35.262	109.90	8.24	1026.166	0.47	10.372	55592.823			
2025-03-10	2025-03-O-s8	8.500	1.40	8.389	33.643	26.150	1.40	35.301	109.49	8.23	1026.189	0.40	10.328	55630.070			
2025-03-10	2025-03-O-s8	9.000	0.86	8.400	33.644	26.149	0.86	35.312	108.60	8.22	1026.190	0.39	10.240	55626.932			
2025-03-10	2025-03-O-s8	9.500	1.18	8.394	33.653	26.157	1.18	35.315	107.23	8.22	1026.201	0.40	10.113	55644.086			
2025-03-10	2025-03-O-s8	10.000	1.67	8.389	33.659	26.163	1.67	35.317	106.60	8.23	1026.209	0.42	10.055	55655.747			
2025-03-10	2025-03-O-s8	10.500	1.01	8.387	33.667	26.169	1.01	35.323	106.04	8.23	1026.217	0.35	10.003	55668.831			
2025-03-10	2025-03-O-s8	11.000	1.26	8.388	33.670	26.172	1.26	35.327	105.26	8.23	1026.222	0.37	9.929	55673.587			
2025-03-10	2025-03-O-s8	11.500	1.69	8.395	33.681	26.179	1.69	35.344	105.25	8.23	1026.232	0.35	9.926	55686.292			
2025-03-10	2025-03-O-s8	12.000	0.94	8.409	33.680	26.176	0.94	35.355	105.32	8.24	1026.231	0.37	9.928	55677.684			
2025-03-10	2025-03-O-s8	12.500	1.82	8.422	33.701	26.191	1.82	35.388	105.24	8.24	1026.248	0.99	9.915	55703.569			
2025-03-10	2025-03-O-s8	13.000	1.24	8.432	33.698	26.187	1.24	35.393	104.58	8.25	1026.246	0.31	9.853	55694.032			
2025-03-10	2025-03-O-s8	13.500	1.56	8.440	33.712	26.196	1.56	35.414	104.09	8.24	1026.258	0.27	9.803	55710.949			
2025-03-10	2025-03-O-s8	14.000	0.91	8.443	33.714	26.198	0.91	35.419	103.53	8.23	1026.262	0.24	9.750	55713.005			
2025-03-10	2025-03-O-s8	14.500	0.89	8.440	33.717	26.201	0.89	35.420	103.00	8.23	1026.267	0.23	9.701	55719.958			
2025-03-10	2025-03-O-s8	15.000	0.95	8.438	33.720	26.203	0.95	35.421	102.85	8.22	1026.272	0.46	9.687	55725.286			
2025-03-10	2025-03-O-s8	15.500	0.92	8.436	33.723	26.205	0.92	35.422	102.51	8.25	1026.277	0.21	9.656	55730.372			
2025-03-10	2025-03-O-s8	16.000	1.26	8.431	33.725	26.208	1.26	35.420	102.18	8.23	1026.282	0.27	9.626	55737.313			
2025-03-10	2025-03-O-s8	16.500	0.82	8.423	33.728	26.211	0.82	35.415	101.74	8.25	1026.287	0.17	9.586	55744.894			
2025-03-10	2025-03-O-s8	17.000	0.59	8.416	33.734	26.217	0.59	35.415	101.53	8.26	1026.295	0.21	9.568	55758.204			
2025-03-10	2025-03-O-s8	17.500	0.60	8.411	33.733	26.217	0.60	35.410	101.22	8.23	1026.297	0.27	9.540	55759.599			
2025-03-10	2025-03-O-s8	18.000	0.65	8.405	33.737	26.221	0.65	35.408	101.02	8.23	1026.304	0.17	9.522	55769.006			
2025-03-10	2025-03-O-s8	18.500	0.57	8.401	33.736	26.221	0.57	35.405	100.98	8.23	1026.306	0.20	9.518	55770.402			
2025-03-10	2025-03-O-s8	19.000	0.59	8.397	33.736	26.222	0.59	35.401	100.94	8.23	1026.309	0.20	9.516	55772.547			
2025-03-10	2025-03-O-s8	19.500	1.38	8.393	33.739	26.225	1.38	35.400	101.20	8.23	1026.314	0.20	9.541	55779.476			
2025-03-10	2025-03-O-s8	20.000	0.62	8.391	33.739	26.225	0.62	35.399	101.14	8.24	1026.317	0.19	9.535	55780.672			
2025-03-10	2025-03-O-s8	20.500	0.77	8.392	33.740	26.226	0.77	35.400	101.00	8.24	1026.320	0.19	9.522	55781.862			
2025-03-10	2025-03-O-s8	21.000	0.57	8.391	33.738	26.224	0.57	35.398	100.78	8.23	1026.320	0.24	9.502	55779.625			
2025-03-10	2025-03-O-s8	21.500	0.51	8.388	33.739	26.226	0.51	35.397	100.65	8.24	1026.324	0.17	9.491	55783.509			
2025-03-10	2025-03-O-s8	22.000	0.51	8.388	33.736	26.223	0.51	35.394	100.52	8.23	1026.324	0.19	9.478	55779.207			
2025-03-10	2025-03-O-s8	22.500	0.53	8.387	33.739	26.226	0.53	35.396	100.45	8.23	1026.329	0.19	9.472	55784.729			
2025-03-10	2025-03-O-s8	23.000	0.54	8.387	33.739	26.225	0.54	35.396	100.42	8.23	1026.331	0.19	9.469	55784.095			
2025-03-10	2025-03-O-s8	23.500	0.52	8.387	33.738	26.225	0.52	35.395	100.42	8.23	1026.333	0.19	9.469	55783.369			
2025-03-10	2025-03-O-s8	24.000	0.52	8.386	33.739	26.226	0.52	35.395	100.54	8.22	1026.336	0.36	9.480	55785.867			
2025-03-10	2025-03-O-s8	24.500	0.51	8.385	33.739	26.226	0.51	35.395	100.78	8.22	1026.338	0.17	9.505	55786.663			
2025-03-10	2025-03-O-s8	25.000	0.51	8.385	33.739	26.226	0.51	35.395	100.96	8.23	1026.341	0.17	9.520	55787.645			
2025-03-10	2025-03-O-s8	25.500	0.70	8.382	33.738	26.226	0.70	35.392	101.93	8.22	1026.343	0.17	9.613	55787.633			
2025-03-10	2025-03-O-s8	26.000	0.53	8.382	33.739	26.227	0.53	35.393	101.86	8.23	1026.346	0.19	9.606	55790.127			
2025-03-10	2025-03-O-s8	26.500	0.50	8.381	33.739	26.226	0.50	35.392	101.63	8.22	1026.348	0.16	9.584	55789.902			
2025-03-10	2025-03-O-s8	27.000	0.54	8.380	33.738	26.226	0.54	35.391	101.75	8.23	1026.350	0.21	9.596	55789.686			
2025-03-10	2025-03-O-s8	27.500	0.57	8.380	33.740	26.227	0.57	35.392	101.50	8.21	1026.353	0.15	9.574	55792.626			
2025-03-10	2025-03-O-s8	28.000	0.69	8.377	33.740	26.228	0.69	35.390	101.30	8.24	1026.356	0.28	9.555	55794.439			
2025-03-10	2025-03-O-s8	28.500	0.51	8.375	33.741	26.229	0.51	35.390	100.91	8.23	1026.360	0.17	9.518	55797.830			
2025-03-10	2025-03-O-s8	29.000	0.55	8.374	33.741	26.229	0.55	35.389	100.87	8.23	1026.362	0.23	9.515	55797.707			
2025-03-10	2025-03-O-s8	29.500	0.62	8.373	33.741	26.229	0.62	35.388	100.52	8.23	1026.364	0.20	9.482	55798.943			
2025-03-10	2025-03-O-s8	30.000	0.54	8.373	33.741	26.229	0.54	35.389	100.33	8.22	1026.367	0.16	9.464	55798.930			
2025-03-10	2025-03-O-s8	30.500	0.52	8.373	33.741	26.229	0.52	35.389	100.28	8.23	1026.369	0.16	9.460	55800.071			
2025-03-10	2025-03-O-s8	31.000	0.54	8.372	33.741	26.229	0.54	35.388	100.20	8.23	1026.372	0.19	9.452	55800.801			
2025-03-10	2025-03-O-s8	31.500	0.57	8.372	33.741	26.229	0.57	35.388	100.22	8.24	1026.374	0.21	9.453	55800.916			
2025-03-10	2025-03-O-s8	32.000	0.56	8.369	33.742	26.231	0.56	35.386	100.09	8.23	1026.377	0.20	9.442	55804.489			
2025-03-10	2025-03-O-s8	32.500	0.59	8.367	33.743	26.232	0.59	35.386	100.07	8.23	1026.381	0.19	9.441	55806.987			
2025-03-10	2025-03-O-s8	33.000	0.54	8.367	33.742	26.231	0.54	35.385	100.18	8.21	1026.382	0.16	9.451	55806.110			
2025-03-10	2025-03-O-s8	33.500	0.53	8.368	33.744	26.232	0.53	35.388	100.20	8.23	1026.386	0.17	9.453	55808.992			
2025-03-10	2025-03-O-s8	34.000	0.52	8.365	33.741	26.231	0.52	35.383	100.18	8.23	1026.387	0.16	9.452	55806.921			
2025-03-10	2025-03-O-s8	34.500	0.59	8.353	33.737	26.229	0.59	35.369	100.67	8.22	1026.388	0.16	9.501	55807.367			
2025-03-10	2025-03-O-s8	35.000	0.54	8.338	33.744	26.237	0.54	35.361	100.92	8.25	1026.397	0.17	9.528	55825.452			
2025-03-10	2025-03-O-s8	35.500	0.55	8.332	33.753	26.245	0.55	35.365	100.68	8.21	1026.408	0.33	9.506	55842.511			
2025-03-10	2025-03-O-s8	36.000	0.54	8.331	33.753	26.245	0.54	35.365	100.56	8.22	1026.411	0.24	9.495	55843.861			
2025-03-10	2025-03-O-s8	36.500	0.51	8.331	33.752	26.244	0.51	35.364	100.19	8.23	1026.412	0.25	9.460	55841.981			
2025-03-10	2025-03-O-s8	37.000	0.51	8.332	33.751	26.243	0.51	35.363	99.92	8.22	1026.413	0.23	9.434	55840.155			
2025-03-10	2025-03-O-s8	37.500	0.53	8.331	33.753	26.245	0.53	35.365	99.80	8.19	1026.417	0.37	9.422	55843.964			
2025-03-10	2025-03-O-s8	38.000	0.64	8.331	33.754	26.246	0.64	35.366	99.76	8.23	1026.420	0.24	9.418	55845.754			
2025-03-10	2025-03-O-s8	38.500	0.52	8.332	33.753	26.245	0.52	35.366	99.75	8.25	1026.422	0.31	9.416	55845.256			
2025-03-10	2025-03-O-s8	39.000	0.51	8.331	33.752	26.245	0.51	35.365	99.78	8.26	1026.424	0.24	9.419	55844.626			
2025-03-10	2025-03-O-s8	39.500	0.56	8.332	33.752	26.244	0.56	35.366	99.62	8.21	1026.426	0.23	9.405	55844.330			
2025-03-10	2025-03-O-s8	40.000	0.49	8.331	33.753	26.245	0.49	35.366	99.60	8.25	1026.428	0.24	9.403	55845.706			
2025-03-10	2025-03-O-s8	40.500	0.58	8.331	33.751	26.244	0.58	35.365	99.52	8.25	1026.429	0.23	9.397	55843.506			
2025-03-10	2025-03-O-s8	41.000	0.51	8.331	33.752	26.244	0.51	35.366	99.51	8.22	1026.433	0.25	9.395	55845.716			
2025-03-10	2025-03-O-s8	41.500	0.66	8.332	33.751	26.243	0.66	35.365	99.42	8.23	1026.434	0.21	9.387	55843.594			
2025-03-10	2025-03-O-s8	42.000	0.51	8.331	33.751	26.244	0.51	35.366	99.46	8.23	1026.437	0.28	9.391	55845.029			
2025-03-10	2025-03-O-s8	42.500	0.62	8.331	33.752	26.245	0.62	35.367	99.44	8.23	1026.440	0.23	9.389	55846.817			
2025-03-10	2025-03-O-s8	43.000	0.52	8.331	33.753	26.245	0.52	35.368	99.54	8.25	1026.443	0.25	9.397	55848.555			
2025-03-10	2025-03-O-s8	43.500	0.68	8.331	33.752	26.244	0.68	35.367	99.43	8.25	1026.444	0.25	9.387	55847.239			
2025-03-10	2025-03-O-s8	44.000	0.47	8.332	33.751	26.243	0.47	35.368	99.71	8.26	1026.445	0.25	9.411	55845.626			
2025-03-10	2025-03-O-s8	44.500	0.51	8.332	33.751	26.244	0.51	35.367	100.01	8.23	1026.448	0.19	9.442	55846.431			
2025-03-10	2025-03-O-s8	45.000	0.29	8.335	33.753	26.244	0.29	35.372	99.90	8.23	1026.451	-0.23	9.431	55847.570			
2025-04-08	2025-04-O-s1	0.000	0.94	9.999	33.195	25.543	0.94	36.320	115.07	8.22	1025.543	0.63	10.498	54211.374			
2025-04-08	2025-04-O-s1	0.500	1.11	10.013	33.140	25.498	1.11	36.278	114.80	8.18	1025.500	0.70	10.475	54124.462			
2025-04-08	2025-04-O-s1	1.000	1.11	9.978	33.142	25.505	1.11	36.249	114.86	8.17	1025.509	0.78	10.490	54142.163			
2025-04-08	2025-04-O-s1	1.500	1.27	9.963	33.142	25.508	1.27	36.237	114.80	8.17	1025.515	0.76	10.491	54150.022			
2025-04-08	2025-04-O-s1	2.000	1.10	9.958	33.153	25.517	1.10	36.243	114.67	8.19	1025.527	0.72	10.482	54169.031			
2025-04-08	2025-04-O-s1	2.500	1.19	10.007	33.219	25.560	1.19	36.351	114.44	8.16	1025.571	0.72	10.442	54243.972			
2025-04-08	2025-04-O-s1	3.000	1.58	9.981	33.242	25.583	1.58	36.351	113.75	8.17	1025.596	0.71	10.388	54290.075			
2025-04-08	2025-04-O-s1	3.500	1.93	9.867	33.246	25.605	1.93	36.252	112.52	8.18	1025.621	0.82	10.305	54345.018			
2025-04-08	2025-04-O-s1	4.000	2.36	9.755	33.247	25.624	2.36	36.152	111.35	8.17	1025.642	0.82	10.222	54396.484			
2025-04-08	2025-04-O-s1	4.500	3.21	9.604	33.285	25.679	3.21	36.053	110.94	8.17	1025.699	0.82	10.216	54519.716			
2025-04-08	2025-04-O-s1	5.000	3.62	9.510	33.369	25.760	3.62	36.050	111.22	8.17	1025.782	0.84	10.251	54686.140			
2025-04-08	2025-04-O-s1	5.500	4.30	9.387	33.457	25.848	4.30	36.024	110.71	8.19	1025.873	0.90	10.229	54872.347			
2025-04-08	2025-04-O-s1	6.000	4.94	9.363	33.493	25.880	4.94	36.038	109.64	8.17	1025.908	0.92	10.131	54936.445			
2025-04-08	2025-04-O-s1	6.500	6.27	9.371	33.501	25.885	6.27	36.052	107.65	8.17	1025.915	1.14	9.945	54945.011			
2025-04-08	2025-04-O-s1	7.000	2.86	9.351	33.420	25.825	2.86	35.957	106.51	8.17	1025.857	0.83	9.858	54834.542			
2025-04-08	2025-04-O-s1	7.500	2.46	9.238	33.592	25.978	2.46	36.021	103.41	8.19	1026.012	0.90	9.576	55141.947			
2025-04-08	2025-04-O-s1	8.000	2.11	9.250	33.604	25.986	2.11	36.043	100.03	8.17	1026.022	0.86	9.259	55154.589			
2025-04-08	2025-04-O-s1	8.500	2.36	9.150	33.565	25.971	2.36	35.915	96.36	8.18	1026.009	1.02	8.946	55143.366			
2025-04-08	2025-04-O-s1	9.000	2.56	9.056	33.555	25.978	2.56	35.821	94.90	8.18	1026.019	0.99	8.829	55173.354			
2025-04-08	2025-04-O-s1	9.500	2.07	9.012	33.567	25.994	2.07	35.792	94.55	8.18	1026.037	0.90	8.803	55212.075			
2025-04-08	2025-04-O-s1	10.000	1.94	8.962	33.544	25.984	1.94	35.725	94.89	8.17	1026.030	0.96	8.847	55202.788			
2025-04-08	2025-04-O-s1	10.500	2.18	8.895	33.569	26.014	2.18	35.689	95.26	8.17	1026.062	1.15	8.892	55272.570			
2025-04-08	2025-04-O-s1	11.000	1.87	8.854	33.563	26.016	1.87	35.646	95.47	8.19	1026.066	1.17	8.921	55284.120			
2025-04-08	2025-04-O-s1	11.500	1.89	8.819	33.572	26.029	1.89	35.624	95.73	8.19	1026.081	1.03	8.951	55314.826			
2025-04-08	2025-04-O-s1	12.000	2.34	8.786	33.581	26.040	2.34	35.602	95.98	8.16	1026.095	1.11	8.981	55343.208			
2025-04-08	2025-04-O-s1	12.500	1.67	8.734	33.582	26.049	1.67	35.556	96.08	8.18	1026.106	1.18	9.001	55370.707			
2025-04-08	2025-04-O-s1	13.000	1.71	8.664	33.602	26.076	1.71	35.513	95.93	8.19	1026.135	1.19	8.999	55435.147			
2025-04-08	2025-04-O-s1	13.500	1.39	8.648	33.602	26.078	1.39	35.498	95.74	8.17	1026.140	1.22	8.985	55443.780			
2025-04-08	2025-04-O-s1	14.000	1.80	8.633	33.599	26.079	1.80	35.482	95.66	8.16	1026.143	1.18	8.980	55447.535			
2025-04-08	2025-04-O-s1	14.500	1.55	8.597	33.572	26.062	1.55	35.424	95.56	8.16	1026.129	1.10	8.981	55424.492			
2025-04-08	2025-04-O-s1	15.000	1.57	8.555	33.605	26.095	1.57	35.418	95.99	8.18	1026.164	1.08	9.025	55496.103			
2025-04-08	2025-04-O-s1	15.500	1.32	8.546	33.606	26.097	1.32	35.411	96.29	8.19	1026.168	0.87	9.056	55501.847			
2025-04-08	2025-04-O-s1	16.000	1.42	8.546	33.604	26.096	1.42	35.409	96.57	8.18	1026.169	0.94	9.083	55499.321			
2025-04-08	2025-04-O-s1	16.500	1.40	8.536	33.588	26.085	1.40	35.385	96.59	8.18	1026.161	0.83	9.088	55481.696			
2025-04-08	2025-04-O-s1	17.000	1.27	8.490	33.606	26.105	1.27	35.361	96.59	8.19	1026.183	0.78	9.096	55530.015			
2025-04-08	2025-04-O-s1	17.500	1.35	8.485	33.609	26.109	1.35	35.359	96.82	8.19	1026.189	1.19	9.119	55537.973			
2025-04-08	2025-04-O-s1	18.000	1.83	8.477	33.608	26.109	1.83	35.351	96.92	8.19	1026.192	1.18	9.130	55541.497			
2025-04-08	2025-04-O-s1	18.500	1.47	8.455	33.612	26.116	1.47	35.336	96.88	8.17	1026.201	1.07	9.130	55558.985			
2025-04-08	2025-04-O-s1	19.000	1.40	8.450	33.615	26.119	1.40	35.334	96.93	8.18	1026.206	0.84	9.135	55566.012			
2025-04-08	2025-04-O-s1	19.500	1.63	8.449	33.614	26.118	1.63	35.333	96.89	8.19	1026.208	1.02	9.132	55565.053			
2025-04-08	2025-04-O-s1	20.000	1.53	8.452	33.616	26.119	1.53	35.337	96.93	8.18	1026.211	0.56	9.134	55566.375			
2025-04-08	2025-04-O-s4	0.000	0.49	10.110	33.057	25.416	0.49	36.284	110.20	8.28	1025.416	0.51	10.040	53960.361			
2025-04-08	2025-04-O-s4	0.500	0.53	10.098	33.053	25.415	0.53	36.269	109.77	8.21	1025.418	0.55	10.007	53960.288			
2025-04-08	2025-04-O-s4	1.000	0.54	10.051	33.051	25.422	0.54	36.226	109.68	8.23	1025.426	0.59	10.012	53978.062			
2025-04-08	2025-04-O-s4	1.500	0.46	10.030	33.055	25.428	0.46	36.210	109.65	8.22	1025.435	0.56	10.009	53992.787			
2025-04-08	2025-04-O-s4	2.000	0.61	9.971	33.027	25.417	0.61	36.130	109.79	8.22	1025.426	0.59	10.047	53977.800			
2025-04-08	2025-04-O-s4	2.500	0.95	9.649	33.166	25.578	0.95	35.977	109.39	8.22	1025.590	0.71	10.069	54322.866			
2025-04-08	2025-04-O-s4	3.000	0.64	9.069	33.388	25.845	0.64	35.669	108.89	8.22	1025.859	0.92	10.139	54916.079			
2025-04-08	2025-04-O-s4	3.500	0.82	8.756	33.512	25.991	0.82	35.506	107.46	8.22	1026.007	1.15	10.067	55250.131			
2025-04-08	2025-04-O-s4	4.000	0.90	8.610	33.574	26.062	0.90	35.433	105.34	8.23	1026.080	1.12	9.897	55414.276			
2025-04-08	2025-04-O-s4	4.500	1.17	8.585	33.584	26.074	1.17	35.421	103.87	8.21	1026.095	1.46	9.760	55442.359			
2025-04-08	2025-04-O-s4	5.000	0.60	8.569	33.583	26.075	0.60	35.405	103.41	8.22	1026.098	0.83	9.722	55448.034			
2025-04-08	2025-04-O-s4	5.500	0.75	8.556	33.588	26.082	0.75	35.399	102.88	8.21	1026.107	0.88	9.674	55463.537			
2025-04-08	2025-04-O-s4	6.000	0.71	8.543	33.590	26.085	0.71	35.388	102.79	8.23	1026.112	0.88	9.669	55472.413			
2025-04-08	2025-04-O-s4	6.500	0.86	8.530	33.596	26.092	0.86	35.383	102.61	8.21	1026.121	0.82	9.654	55488.307			
2025-04-08	2025-04-O-s4	7.000	0.87	8.513	33.595	26.093	0.87	35.366	102.46	8.22	1026.125	0.80	9.644	55495.553			
