2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Novipirellula	0	0.0062841789011224	0	0	0.00605368463007145	0.00477409083837523	0.0643744967926085	0	0.0413678049043001	0.0268249855891299	0.0818161357684395	0.0129590744596664	0	0.0069638498289822	0.0327849721773186	0.0231900355225448	0.0383395800035076	0.0442535139745458	0.00800217849742033	0	0.0102757341003418	0.00961418080269985	0.0088168955536554	0.0231130701761722	0.00608389063641775	0.00336355876020386	0.00397682718968379	0.0482314301798503	0.0448124971156331	0.0334375973646308	0.0418061831309057	0.0128895878306912	0.00893030359594015	0.00555400667543228	0.0016173348366553	0.00726498227112023	0.0051583895359926	0.00283085426141451	0.00391036915810172	0	0.00411941266993728	0	0	0.0279363122486221	0.0418331848768574	0.0198354973831886	0.0110846690319261	0.00438131920411215	0.0253773917368116	0.0087637304952984	0.0183325889631519	0.0119534262874181	0.00775493850977287	0.00902831391447827	0.0100068075183172	0.0139486126412434	0.0124053512401983	0.0193672940262264	0.0177570007111459	0.0219488511951709	0.00637011007232305	0.0102260895603131	0	0.0267036406895228	0.0271531897071762	0.0277544033212319	0.00461535948337131	0.0015345876276103	0.00289408424421472	0.0134957507130638	0.0240126229797143	0.0133247817427503	0.085330696723383	0.00740306469463963	0.00864385113385074	0	0.00784945063821913	0.00559628725855595	0.0024041970990595	0.0130319130795893	0.0169755699470954	0.00183971801889735
Novosphingobium	0.0588169164582128	0	0	0	0.022622634047568	0	0	0.0158307713483675	0	0	0.000834439026237468	0.000113995729845463	0	0.00596938961654118	0	0	0.00140128411821013	0.000808710541674927	0.000707695136382689	0.146036816499971	0.364565199654038	0.00420045059061474	0	0	0	0	0	0.000207502854213593	0.000214315638863738	0	2.07912793726901e-05	1.41663487809313e-05	0.000476565434448192	0.000642248856453825	0.0017758355269982	0.000498728637903169	0.000854116889097807	0.000406230225837682	0.000336248809869988	0	0	0	0	0	0.000392122726314345	0.035535649303064	0.0443051831164521	0.00447396989494504	0.00410707041920584	0.000169015979829429	0.000889466109470682	0.00184227079325356	0.00198820297404326	0.00033218691854924	0.000150446960886134	0.00116188312863616	0.000414362426790834	0	0.000663460841625385	0	0	0.00378850652453641	0.0860523592694565	0.00173795482360785	0.00122502566779964	0.00317754683068856	0.00560895219512647	1.30667736490204e-05	0.0483438743974254	0.000427086822405926	0.000408222207872846	0.000888419646177644	7.84867455565089e-05	0.00305200472309801	0.000473415664777881	0	0.00656423631330209	0.00235260231229237	0.00147919308403191	0.000194428726999125	0.000617216822876132	0.00524628574606814
Nuculana	3.19771084267978e-05	0	0	0	0.00142448410839739	0.00123100461949166	0.00108426358637079	0	0	0	0	0.000529819319096695	0	0	0	0	0	0	0.000174337874066848	0	0.000182637104613338	0	0	0.00260604042389032	0.000455539163280224	0.00058411388157112	0.00422389647333711	0.167857735150223	0.0720241424389094	0.202514579185577	0.0541129666677699	0.00345173687286727	0	0.00326622876176585	0.00339203266686448	0.0149144459398891	0.00634075236192376	0.00589362255368968	0.00975274549634217	0	0	0	0	0.000111916056427501	0	0	0	0.00149183592423178	3.00483805992458e-05	0	0	0.000179897124733683	4.69978993091859e-05	0.00463319675515048	0.0150409561764823	0.0263144503067244	0.0475387760074051	0.0576181898026673	0.0300714161835016	0.0104864945389479	0.0131540815540858	0.0147867283597287	0.00401737421648358	0.00115140292893218	0.000145849371144482	0.000334767529837443	0.00049326456898034	0	0	0	0.00069932071412168	0.000895984395749465	0	0	0.00147853001489464	0	0.00257281085732569	0.000240598213447753	0.00240474639266967	0.000433390033029229	0	0.000388774241988758
Nymphaea	0.00026797642838627	0	0	0	0	0.000819949091006853	0.000648669190870605	0	0.000897595753580877	0	0.0115286971925004	0.0293992391810125	0	0	0.0208472141839722	0.067749864355085	0.0234297333325808	0.0298747809481022	0.00144906775522951	0.00973089832226995	0.00674943487934835	0.00167940448201222	0.0121875899744237	0.00270096461009044	0.000655109693582591	0	0.00902857646567367	0.00148748384533508	0	0	0	0.000958150217833629	0.0130149691129347	0.00182462414968417	0.000710916158474521	0.0035558487753606	0.00446130938319556	0	0	0.0119844649065627	0.0134348391882258	0.0128471846583149	0.0338240597139851	0.0597722915560747	0.0770697583623451	0.0069414636303531	0.0014485117695261	0.00680498532747782	0.0115183798048906	0.0128960550656905	0.00934219521825824	0.00297557809819868	0.00342349045663522	0.288123470994161	0.00590472714859153	0	0.00342068242335263	0	0.00473573786317232	0	0	0.00141976737249028	0	0.0202481852443121	0.0261235859026391	0.0258012498856551	0.0171923449321495	0.00215600402015758	0	0.00318080683264633	0.0140706219190957	0.00717292407901055	0.0166235069393804	0.00211411275296963	0	0.00029251529598295	0	0	0.00214453990627318	0.00625664623160787	0.00402881030538137	0.0191648226132124
Obelia	0	0.039588149853242	0	0	0	0	0	0	0	0.0254021438697015	0.0161721851606072	0	0	0	0	0	0	0.0102498867680669	0	0	0	0	0	0.338900029197394	0	0.0507962334875663	0	0.0241883305297779	0.00869055148253723	0	0	0	0	0	0.00313209624074003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333234211513807	0	0	0	0.135210627801844	0	0.013576224042641	0	0	0	0	0	0	0.00349781957116963	0.0126233061386742	0	0	0.0038302515166749	0	0	0	0	0.0258818424423481	0	0.028982695809681	0	0	0	0	0	0	0.00159692468908608	0	0
Oceanicaulis	0.00447347160575162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191983879581935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127333096032394	0	0	0	0	0	0	0	0.233109773969276	0.280748780191984	0.1846511508702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013823552863607	0	0	0	0	0	0	0.0130270337193843	0	0	0	0	0	0	0	0	0
Oceanicoccus	0.0154889078716151	0.0211856198672868	0.0185260561418695	0.0589020108096985	0.0968793519215386	0.0242371766001443	0.0814319768735858	0.00880136004231482	0.0110067756807594	0.00136079863053072	0.00433261148229197	0.00424828259287451	0	0.00126395134541899	0.0447600368378851	0.0305331889011097	0.0179385444429329	0.0292692965636923	0.0243478920085223	0.00938905424772753	0.0242437628867268	0.0235974505879489	0.0296488790243741	0.0302108043440427	0.00850511495537955	0.00626693960658515	0.00499901611489965	0.0158871132339783	0.00540127136146861	0.0105307642797656	0.00152330487155984	0.00165713388428365	0.00850168820720135	0.00641661341016809	0.0020423449141751	0.0628372699605281	0.0185714950230142	0.00143525714980977	0.00167412352613792	0.0145341940291692	0.0213663602603455	0.00777077880935191	0.0183744857108886	0.0225120483758491	0.0373736810935458	0.0580050667602242	0.0742515873081708	0.0396063005091578	0.0328158477768559	0.0187607665238253	0.0644916704053733	0.00740555843608457	0.0122598290724284	0.0293071485234237	0.0182358502088833	0.0166306668596133	0.0126070532810081	0.00750494575918622	0.0167749034801085	0.011713990889909	0.00506898610289395	0.0286227858117844	0.00569642466320027	0.0179397866230326	0.0180321900649055	0.0225581150429477	0.014365058910888	0.0148112310473093	0.000849625835206816	0.0146786911510555	0.00407750198208836	0.00693154044574166	0.0112180641688361	0	0	0	0.032740377982635	0.0131219942426725	0.00370154537995962	0.00972116137267201	0.00879577416445555	0.0119000686331625
Oceaniferula	0.000368659266641387	0.00707933012703301	0.000534419199031511	0.00265864054035866	0.627420685346085	0.32568308164981	1.26510623662946	0.13540933655479	0.0441055116802588	0.00819036602984297	0.0332685133023945	0.0478739710397687	0	0.00214748885362071	0	0	0	0.000229435461322182	0.000137748793265698	0	0.0160352444091875	0	1.23081788684677e-05	0	0	0	0.000237382534218182	0.00108248675931578	0.0793740715031455	0.115804699385487	0.145924560813973	0.00794805430474222	2.02326828935568e-06	0.00430404873368222	0.000766186522602648	0.000412345433777965	0.000509887965349578	0.00327751414286548	0.00845637369265017	0.0312935194030073	0.0166833368850036	0.0107659873728911	3.82887025993955e-05	3.0706168342495e-05	3.56532612621685e-05	0	0	0.000504733195943173	0.00181249820999664	0.000582854210997227	0.00121162377724364	0.00130785316772115	0.000995928643730347	0.467442051440107	0.659130159417706	0.236166512188302	0.20918350486072	0.293401769463925	0.053838656870313	0.0301763936561148	0.00618838675462579	0.112183519259799	0.116566657473762	0.000225789207918125	0.000316990287548901	0.000708758204891647	0.000508767914555149	0.00624082493554705	0	0.000109708475919142	0.00012627606938528	7.9250580940256e-05	0.00010189344952804	0.00477578340037887	6.67747483135952e-06	0	0.000445193274798479	0.00538474433783385	0.00396050680083973	0.00224471746297407	0.0065114506862509	2.6762774211999e-05
Oceanihabitans	0	0	0.0193909778678524	0.067994706965808	0.196803589927501	0.227914733789746	0	0	0.00539273917731265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187558171950093	0.0469170949372028	0.0238243070407461	0.0870209285551478	0.0175312763528208	0.0598471064714973	0.00970610163124052	0	0	0	0	0.0122737974806855	0	0.180548847364343	0.0211954998765809	0.0145195340443648	0.0117274222918191	0.0161622414183726	0	0	0	0	0	0	0	0	0	0.10055699540208	0.0570970303092744	0.00145074509315666	0.0237492788782643	0	0	0	0.103102555003834	0.0105527128118422	0	0.0374133942893955	0	0	0	0	0	0.172499585234789	0	0	0	0	0	0	0	0.0646061360791088	0.0245574325912674	0.0210588853653915	0.020611998590868	0.00559328985336129	0	0
Octactis	0	0.00114927484274072	0.00031983259478704	0.00321611630129297	0.00680902162234482	0.00350443963433949	0.000549483566419107	0	0.00152273030013968	0.00323590335634826	0.00903040617516124	0.000464856072871392	0	0.00231983382307647	0.0717596843417898	0.00309881553099662	0.00106651667064894	0.00220523272294628	0.00922324849152212	0.00340129788137804	0.0137283023648632	0.00362526965551366	0.104036991516493	0.0596494405476677	0.0461092493459808	0.0043144804311017	0.0370002132481578	0.0441178636314898	0.00999141701212005	0.00648383050581876	0.0105670019414937	0.00270628506385674	0.00243823728870807	0.0236653229612614	0.0402309884442035	0.00920208743827501	0.0348440627384682	0.000853048528293292	0.000733969993718768	0.00377866581953592	0.00224457293234063	0.00125185351934733	0.0010420474620021	0.00410549087050212	0.00315641021273379	0.0675737631986911	0.0398907212143066	0.0380920920694841	0.022651335252803	0.0159225584495555	0.0289121882333854	0.0566477848325039	0.0442183878698754	0.0931199707825402	0.0867702647012653	0.0444555584841565	0.0174037677403642	0.00361128959902445	0.0222291806106875	0.0482960082929583	0	0.00949260784991423	0.00472941963964941	0.0108795602742863	0.00690402403227534	0.00518214546207113	0.0327468069083965	0.000555788017797639	0.00100326375042448	0.0836363093012735	0.0916316223408351	0.0774431185760554	0.0642141735255273	0.251492309449875	0.0791139327939421	0.00782562257658122	0.0139552636855168	0.00269027805348246	0.0106833773899631	0.00196570178687691	0.000638846299338265	0.00229263247650544
Octadecabacter	0.000529807954174914	0.0109555917522138	0.00619017857398057	0.0100537033982146	0.0243610492012811	0.0225978721345559	0.0158430052292851	0.00429991386278105	0.00784319872485025	0.00154755292221444	0.00666475939418873	0.00304421282640638	0	1.05310990653889e-05	0.00583895214544946	0.00149551342678932	0.00329463603508173	0.00485030812863733	0.00890450934553002	0.00242862221674366	0.00301639213533295	0.00243571595916758	0.00390553162717218	0.0139685433347768	0.0203616574569906	0.0103049229425263	0.0198254477645906	0.0330103337909941	0.0416038423349793	0.0435341866708432	0.0356039220310857	0.0102958069751658	0.00108414908492977	0.00229852590089033	0.000694664239862408	0.0224284120304308	0.0108459142962984	0.00762596709840831	0.0112454192792821	0.00398093732966405	0.0050693996301275	0.00286381499122349	0.00259731328672468	0.00467280718513224	0.00458347506323464	0.00257752968553054	0.00528332193414128	0.00857790100296674	0.00318965645229113	0.00155686210960057	0.00504022272515413	0.00316611985955096	0.00201491720954788	0.0769151631333373	0.101648884418303	0.0597835435080752	0.0650530373334717	0.0372899312060071	0.0561916427930583	0.0340263709309989	0.0178933230717716	0.0666699980723311	0.00587411666545541	0.00258300264828383	0.00292033908930329	0.00292385316669602	0.0139770790551443	0.014358927955655	0	0.0023922004177231	0.000924146619138056	0.0015478479704219	0.0023669894870688	0.00580907505958719	0.00905188746719151	0.0311786884586702	0.0340123152146913	0.0285455109332086	0.0621174760157951	0.0115162596202698	0.0263704700816543	0.00378383339932494
Odontella	0.000283141534130166	0	0	0	0	0	0.00963776283069614	0	0	0	0	0.00446450946117983	0	0	0.00183390540003703	0.00130979880887102	0.000959420626808614	0.0790173709125589	0.0018941237715722	0.000420304461012851	0.0297607947036385	0.00158111642060539	0.0226098585088767	0.00577115746020716	0	0	0	0.0111971070027696	0	0	0	0	0.000195713582533903	0.0398144005035413	0.006949867746816	0.0604633816998791	0.0642961641602241	0	4.24525864000306e-05	0.00290017343401469	0	0	0.309810970868941	0.00193509396907607	0.000854860222232493	0.00605201898593129	0.00316148527504077	0.0383208255080722	0.0531004322001474	0.0961708431282609	0.0141138417584045	0.0160696718794915	0.103560668795445	0.00315868127415207	0.0165146359579363	0	0.00982404121418496	0	0.0130153674259724	0	0	0.00657959626760073	0	2.04090642691755	1.15355592389476	0.463769749777637	0.0102581202756849	0	0.000724626374052988	0.00337358009189243	0.0111610395861946	0.0103592270869598	0.000527359308443257	8.65857929308731e-05	0.0124898428935078	0	0.00474018041934562	0.000186419923252496	0	0.041268944222932	0.00248637217082524	0.00392925098212725
Oikopleura	7.32097426723459e-05	0.00697082220556093	0.0880566994252703	0.0231357583062178	0.00671562189668707	0.00149987762063911	0.0126514906665263	0.00461496783640415	0.0732570912650417	0.00655938327189776	0.0133995352736405	0.00727307293883313	0.0270490743404327	0.0110830227321035	0.00823125944066829	0.000831273374977969	0.001143240613624	0.00295129361191501	0.0439342976718113	0.00291392815678482	0.00197115251197516	0.0585914636996368	0.0133253622576972	0.103421475671626	0.000376408040246447	0.000454018392148717	0.00163641311701934	0.0025579971096413	0.0175136707820274	0.00788553082775096	0.00564193675455128	0.0616341465561554	0.00671702124393301	0.0154251810610184	0.0084471014373855	0.180312448829336	0.00440143594468967	0.000946693062200755	0.000370529135854103	0.00720816457219717	0.00436591254958873	0.00205235457776742	0.0145385618304153	0.00763737425602679	0.00828666067074212	0.138705561220619	0.140490147948073	0.0671974952979188	0.0230072853819949	0.00615344071348658	0.0361176812467919	0.0363376522744651	0.032157601386295	0.00620757605999051	0.0157444901118133	0.00536265953319967	0.00260487226749377	0.00582226787158112	0.000954270624551189	0.00434065968094893	0.00176947121310513	0.00255747739368505	0.070591810827523	0.0605982633211758	0.19825441761414	0.0175230038997624	0.00331702146227608	0.000656764974073012	0.000218775614505668	0.0630690880542599	0.0218194132001545	0.017454256805172	0.00515818503169134	0.0337167998340655	0.0159708019730425	0.0364895313840741	0.0062609063886415	0.00815117745829829	0.0281046473899963	0.145498505776311	0.0022486140140133	0.00610041016333936
Oinezvirus	0.00620330337526033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290131039495294	0.00939974139555133	0.0152063477965723	0	0.00324270343545547	0.00450060542426813	0.0424062604042772	0.00764798107717757	0.00110457724327595	0	0	0	0	0	0	0	0	0.00374750849333276	0	0.00070758999234683	0.00350271917836147	0	0	0	0	0	0	0	0.00273928787402135	0.00738794200129733	0	0	0	0.0213789113561139	0.116652095701266	0.0143815125184011	0.00713010408457514	0.0835882429140539	0	0	0	0	0	0	0	0	0	0	0.0213985112629319	0.0119049586841059	0.0247354696729246	0	0	0	0.0048352989612204	0.018768324234223	0.0480025875512786	0.0034392994070639	0	0	0	0	0	0	0	0.0369569884386896	0.041966079779479
Oithona	1.38140434136852e-05	0.0727745570661793	0.0971666224576077	0.121726015107615	0.0217503804317235	0.106817358818961	0.14903730909543	0.163961647345822	0.68144661401108	0.0957395466614572	0.351591533496294	1.1456580268747	0.052302466956142	0.0691121402471572	1.40174203692619	0.261850943083784	1.23165994259766	0.0604559576992572	0.189676221005731	0.0876077315404408	0.140060573745498	0.183755420991156	0.277919921017834	0.00462720025563975	0.003499721178632	0.00885373625817754	0.29754739421114	0.294877238081865	0.222096948744305	0.360980819736704	0.518872997008533	0.706115905316399	0.35809066020564	0.0934113513109296	0.624760917189008	0.23592172215092	0.290996624818386	0.127681394628721	0.205239667532755	1.39915229699265	1.3526379106353	2.05382689331618	1.28710656262661	0.32438657140738	0.843620400050198	0.0618449714522627	0.0671734781114202	0.0746755981526783	0.0147612784713597	0.00862518293658861	0.14952777654938	0.0249357641186859	0.0109102035438997	0.0340154021006579	0.0530688202096169	0.0226751276981184	0.163692803203241	0.221461216736605	0.0099483679853799	0.140221266954612	0.077335533999762	0.0760896021519688	0.325485694462432	0.0106879681162848	0.0450384204687272	0.0880331947637232	0.0438553458975707	0.000204711637650013	0.000110662866599453	0.104291851792847	0.134727061026514	0.0835139733628093	0.057374149406505	0.978102932702105	1.31517568727207	0.832182043506593	0.62801046346799	0.715873630453546	0.300232169051337	0.193844055508728	0.13407206563653	0.218621979262911
Oleispira	0.00220811668415619	0.00329871626684103	0	0	0.0657324104240663	0.06990519543693	0.0448930459820348	0	0	0	0	0	0	0	0.0422021529192505	0	0.0406417715296932	0.0487499533747777	0.0215686472974883	0	0	0	0.101690616645229	0.0569208265561525	0	0	0	0.00330318471825137	0.0158997223441704	0.0258455126645528	0.00679047909602822	0	0	0.00357964485367677	0	0	0	0	0	0.00122105514996706	0.0091340086531397	0.00270536073529932	0.0132733327131234	0.00814238199649588	0.0151991148003385	0.00263402832973448	0	0	0.00372868805343998	0.0083735284557523	0.00381931272968415	0	0	0.0023693240534518	0.00253693000506755	0	0	0.0228105052847946	0.00140951267816272	0	0.00379848830591435	0.00762564577783079	0	0	0.00190384926850188	0.0027168608318938	0.000127384357065946	0.00292499486734546	0	0	0	0	0.00835884113840508	0	0	0	0.0795168096486985	0	0	0	0.00139972199380571	0.000365939230181285
Olleya	0.0224793880385146	0.000430764475147289	0.00134476273405929	0.00137660587818544	0.00241158593213652	0	0.00288091068512194	0	0.00387592811196461	0.00218879878087042	0.000651805523715062	0.00211843513655511	0	0	0.000177817945333543	0.000846274567033941	0.000141665014590111	0.033668563674498	0.0136805683576361	0	0.00114504032629414	0.0300182324272024	0.00804309055074167	0.211833542591606	0.0524327625629084	0.0010959400377488	0.00688466195586917	0.0235647986987324	0.0276391328978818	0.0326463063584815	0.0213703952580655	0.00641975288712603	0.00163580712046733	0.000562324440570024	0.000249762044978665	0.00068007518582155	0.000862006952317312	0.00116998090173579	0.000683086879843162	0.00907040697824666	0.00848655157679568	0.00377659309415213	0.000537020662209969	0.00238399473508297	0.000280174188858467	0	0.00174298564522027	0.000374643057428626	0.0122911062694576	0.00434900363097173	0.0458116356396863	0.00570957311235628	0.0027570010020503	0.00752511199212172	0.00511200466057647	0.000301525729552171	0.00234715302238137	0.000295067991017517	0.00408241014859386	0.00066795154528024	0.000385210975215875	0.0132494375006974	0.00270258292127913	0.000434040359160511	0.00057209614091804	0.000506498278510517	0.00322192248933681	0.113799565653401	0	0.000903771809638034	0.000479336814863781	0.000292008646981982	0.12294362905182	0.00473873627496942	0.0131040495649938	0.00455500348499342	0.00123686309664378	0.000930788851177111	0.00132239791899698	0.00257452508156271	0.00878087707053323	0.00152690508211626
